afwijking_GHG,afwijking_GLG,afwijking_DYN,Bodemtype (categorie),GVG (cmNAP),Start stijghoogte (cmNAP),GHG (cmNAP),GLG (cmNAP),C (d),Landgebruik (categorie),kD (m/d),T (m2/d),AHN (mNAP),Wortelzone (m),Buis,X,Y
,,,154.0,0.2925670146942139,13.728585243225098,0.07738970220088959,0.9032750129699708,433.5400695800781,17.0,7.426499843597412,7.426499366760254,1397.4100341796875,25.0,B17G0193001,240605.0,529005.0
0.43,0.02,0.41,92.0,1.222890019416809,14.78234577178955,0.9504479765892028,2.0626599788665767,808.7781982421875,11.0,12.980799674987793,12.980828285217285,1581.77001953125,100.0,B17G1680001,240335.0,530464.0
,,,13.0,0.2400929927825928,13.133353233337402,0.12432300299406053,0.4531750082969666,151.4271240234375,17.0,0.0,1.0,1336.77001953125,25.0,B17G1721001,246565.0,532153.0
,,,154.0,0.6009259819984436,15.21442985534668,0.3265329897403717,1.4485000371932983,131.977294921875,17.0,1.6811000108718872,1.6810750961303709,1545.0999755859375,25.0,B17G1719001,246438.0,534255.0
-0.03,0.26,-0.29,89.0,1.074530005455017,14.226079940795898,0.8422629833221436,1.7535899877548218,163.38580322265625,17.0,0.0,1.0,1505.1700439453125,30.0,B17G0244001,245280.0,532125.0
0.02,0.09,-0.07,88.0,0.8115370273590088,13.369187355041506,0.5526480078697205,1.5970900058746338,221.1392364501953,11.0,11.809900283813475,11.809916496276855,1427.010009765625,100.0,B17G0234001,246064.0,530477.0
0.06,0.24,-0.18,77.0,0.9414650201797484,14.418686866760256,0.709181010723114,1.6205999851226809,19.539527893066406,1.0,2177.5048828125,11.199263572692873,1544.8699951171875,30.0,B17G0227002,244313.0,532164.0
-0.04,0.17,-0.21,89.0,0.9947559833526612,14.283894538879395,0.7669410109519958,1.6560100317001345,5.5215983390808105,11.0,2183.2421875,19.2609977722168,1537.3499755859375,100.0,B17G0246002,244829.0,532083.0
0.07,0.13,-0.06,65.0,0.15191100537776947,14.366355895996096,-0.021734200417995453,0.5964930057525635,161.48585510253906,17.0,0.0,1.0,1449.300048828125,25.0,B17G0253001,244265.0,532626.0
-0.42,-0.15,-0.27,65.0,0.3936119973659515,14.338857650756836,0.1994619965553284,0.9202100038528442,161.44129943847656,17.0,0.0,1.0,1467.219970703125,25.0,B17G0257001,244905.0,532605.0
0.02,0.26,-0.24,11.0,0.2384430021047592,3.3615102767944336,0.12383700162172318,0.44686800241470337,161.61871337890625,17.0,0.0,1.0,356.1199951171875,25.0,B16F2132001,213143.0,539476.0
0.02,,,36.0,0.11136099696159364,1.9671119451522827,-0.0031926599331200123,0.3195739984512329,161.20114135742188,13.0,0.0,1.0,214.16000366210938,20.0,B16F2131001,210696.0,539156.0
-0.06,0.31,-0.37,78.0,0.8478909730911255,6.6335792541503915,0.6331989765167236,1.4566600322723389,16.302860260009766,20.0,4730.2900390625,13.977097511291506,781.239990234375,30.0,B16F0306002,214983.0,545195.0
-0.04,0.34,-0.38,78.0,0.6583030223846436,6.261671543121338,0.4291250109672545,1.3250199556350708,404.5517272949219,17.0,10.924799919128418,10.924796104431152,668.5599975585938,30.0,B16F0303001,214195.0,544660.0
-0.01,0.27,-0.28,78.0,0.6583030223846436,6.354901313781737,0.4291250109672545,1.3250199556350708,197.2831115722656,17.0,13.440600395202635,13.440557479858398,722.6699829101562,30.0,B16F0304001,214382.0,544816.0
0.05,0.01,0.04,77.0,1.4070700407028198,-1.5620666742324831,1.2710200548171997,1.701259970664978,17.957134246826172,2.0,6380.603515625,1.0,-12.369999885559082,35.0,B16D0187001,199400.0,534058.0
0.14,0.09,0.05,10.0,0.25670701265335083,0.4871478080749512,0.10311000049114227,0.6210910081863403,45.57390975952149,17.0,0.0,1.0,70.69999694824219,25.0,B16E0112001,203813.0,547600.0
-0.17,0.17,-0.34,78.0,1.5195000171661377,8.599486351013184,1.2470699548721311,2.3592000007629395,283.81341552734375,11.0,15.194700241088867,15.194679260253904,1037.0999755859377,100.0,B16F0218001,218528.0,544814.0
-0.08,0.34,-0.42,78.0,3.1110401153564453,8.77247142791748,2.855540037155152,3.883049964904785,217.7806396484375,11.0,13.31029987335205,13.310272216796875,1116.6400146484377,100.0,B16F0216001,218907.0,545740.0
-0.39,-0.19,-0.2,169.0,1.5254499912261963,6.816199779510497,1.2677199840545654,2.3063900470733643,356.3584899902344,20.0,20.23550033569336,20.235498428344727,853.1799926757812,20.0,B16F0297001,214958.0,544454.0
0.27,0.49,-0.22,78.0,0.6583030223846436,6.337409973144531,0.4291250109672545,1.3250199556350708,137.71934509277344,17.0,13.633199691772461,13.633213996887207,737.1950073242188,30.0,B16F0301001,214352.0,544666.0
0.07,0.54,-0.47,78.0,1.1090600490570068,6.6335792541503915,0.903585970401764,1.6809799671173096,16.302860260009766,20.0,4730.2900390625,13.977097511291506,781.239990234375,30.0,B16F0299001,214753.0,545065.0
0.04,0.46,-0.42,78.0,0.903496026992798,6.631728649139403,0.6872100234031677,1.5186400413513184,59.36835098266602,20.0,14.597299575805664,14.597326278686525,763.5399780273438,30.0,B16F0298001,214794.0,544790.0
-0.08,0.36,-0.44,78.0,1.1090600490570068,6.670523643493652,0.903585970401764,1.6809799671173096,10.59044075012207,20.0,4674.45068359375,16.91927146911621,830.280029296875,30.0,B16F0289001,214915.0,545415.0
0.0,0.4,-0.4,78.0,1.1090600490570068,6.6335792541503915,0.903585970401764,1.6809799671173096,16.302860260009766,20.0,4730.2900390625,13.977097511291506,781.239990234375,30.0,B16F0288003,214811.0,545209.0
0.05,0.42,-0.37,78.0,0.903496026992798,6.437905788421631,0.6872100234031677,1.5186400413513184,16.363250732421875,20.0,4851.5283203125,16.969751358032227,748.2899780273438,30.0,B16F0284002,214683.0,544925.0
-0.24,0.31,-0.55,78.0,0.903496026992798,6.437905788421631,0.6872100234031677,1.5186400413513184,16.363250732421875,20.0,4851.5283203125,16.969751358032227,748.2899780273438,30.0,B16F0284001,214683.0,544925.0
0.1,0.42,-0.32,79.0,0.7297750115394592,5.3213372230529785,0.4967589974403381,1.4118399620056152,306.63275146484375,1.0,14.406000137329102,14.405961036682127,610.2000122070312,30.0,B16F0080001,212175.0,548725.0
,,,12.0,0.5143899917602539,4.292328357696533,0.3635709881782532,0.8676660060882568,182.6869354248047,1.0,10.343099594116213,10.343111038208008,481.2999877929688,30.0,B16F0081001,211325.0,548600.0
,,,37.0,0.9932789802551271,13.962942123413086,0.6765050292015076,2.0103700160980225,50.27467727661133,20.0,9.21399974822998,9.21395206451416,1582.800048828125,20.0,B17B0251001,236204.0,548760.0
-1.18,-1.67,0.49,169.0,2.3310699462890625,10.972078323364258,2.02308988571167,3.3130099773406982,457.7532043457031,20.0,12.438199996948242,12.438199996948242,1363.739990234375,20.0,B17C1684001,225406.0,537147.0
1.27,0.99,0.28,50.0,1.9059699773788448,11.436509132385256,1.553730010986328,3.064929962158203,935.3082275390624,20.0,14.775099754333494,14.775064468383787,1311.8199462890625,25.0,B17C0403002,225607.0,536769.0
0.62,-0.12,0.74,50.0,1.9059699773788448,11.436509132385256,1.553730010986328,3.064929962158203,935.3082275390624,20.0,14.775099754333494,14.775064468383787,1311.8199462890625,25.0,B17C0403001,225607.0,536769.0
-0.26,-0.17,-0.09,92.0,0.7726609706878662,10.182886123657227,0.4927510023117066,1.642300009727478,213.38609313964844,20.0,4.844299793243408,4.84433650970459,1099.0699462890623,25.0,B17C0358001,224699.0,535425.0
0.03,0.24,-0.21,169.0,2.3310699462890625,10.972078323364258,2.02308988571167,3.3130099773406982,457.7532043457031,20.0,12.438199996948242,12.438199996948242,1363.739990234375,20.0,B17C0344002,225409.0,537142.0
-2.07,-2.6,0.53,183.0,1.7100399732589722,11.215181350708008,1.3926199674606323,2.729700088500977,366.9482727050781,20.0,10.77649974822998,10.77648639678955,1357.300048828125,20.0,B17C0341001,225870.0,537284.0
0.19,0.45,-0.26,92.0,0.4961439967155457,10.037739753723145,0.2475560009479523,1.2404999732971191,18.867773056030273,20.0,4052.286865234375,18.62582015991211,1129.199951171875,25.0,B17C0288003,225048.0,534178.0
,,,169.0,2.3310699462890625,10.972078323364258,2.02308988571167,3.3130099773406982,457.7532043457031,20.0,12.438199996948242,12.438199996948242,1363.739990234375,20.0,B17C0371001,225411.0,537177.0
-1.23,-2.39,1.16,169.0,2.3310699462890625,10.972078323364258,2.02308988571167,3.3130099773406982,457.7532043457031,20.0,12.438199996948242,12.438199996948242,1363.739990234375,20.0,B17C0372001,225405.0,537156.0
0.0,0.4,-0.4,92.0,0.5672780275344849,8.149613380432129,0.3054969906806946,1.364400029182434,17.973539352416992,20.0,4265.96435546875,4.7425923347473145,851.9000244140625,25.0,B17C0392001,222607.0,532906.0
,,,169.0,0.010872700251638891,4.793213367462158,-0.11339899897575377,0.25795799493789673,2776.564697265625,12.0,11.594799995422365,11.59475040435791,720.510009765625,100.0,B16H1476002,214744.0,536950.0
-1.31,-0.88,-0.43,48.0,1.770230054855347,9.884119033813477,1.5418699979782104,2.4336400032043457,98.43822479248048,20.0,8.96399974822998,8.963994979858398,1192.280029296875,25.0,B17A0268001,222814.0,543871.0
-1.16,-1.42,0.26,78.0,1.9171899557113647,10.018386840820312,1.700469970703125,2.5340800285339355,258.16085815429693,12.0,11.743300437927244,11.74331283569336,1147.4599609375,100.0,B17A0264001,223318.0,543766.0
,,,48.0,1.5930800437927246,10.130584716796877,1.368630051612854,2.240880012512207,235.51824951171875,20.0,13.86709976196289,13.867082595825195,1244.0999755859375,25.0,B17A0261001,223025.0,544205.0
-2.88,-3.74,0.86,106.0,2.7499799728393555,10.920268058776855,2.4716100692749023,3.613470077514648,814.0601196289062,12.0,8.498000144958496,8.497953414916992,1351.2900390625,100.0,B17A0247001,225449.0,538505.0
0.96,0.47,0.49,48.0,0.8176010251045227,11.82257080078125,0.5254409909248352,1.736240029335022,1203.5728759765625,16.0,8.920999526977539,8.921025276184082,1236.27001953125,25.0,B17A0233002,227693.0,539139.0
,,,12.0,0.560064971446991,6.5119309425354,0.3667379915714264,1.0833699703216553,159.956787109375,17.0,0.0,1.0,709.7999877929688,25.0,B12B1724001,230489.0,564501.0
-0.75,-0.43,-0.32,12.0,0.7586219906806946,-0.21889396011829376,0.6672109961509705,0.8742660284042358,160.36077880859375,17.0,0.0,1.0,39.5,25.0,B12B1652001,232205.0,573013.0
,,,200.0,0.37397500872612,-0.7507963776588441,0.1007850021123886,1.2167400121688845,132.66419982910156,13.0,0.0,1.0,-13.600000381469727,20.0,B06F2148001,211621.0,596117.0
0.04,-0.59,0.63,200.0,0.3640240132808685,-0.12490251660346985,0.081905297935009,1.2424999475479126,1400.25439453125,13.0,0.0,1.0,2.400000095367432,20.0,B06F2147001,212024.0,596383.0
-0.07,-0.97,0.9,200.0,0.2565529942512512,-0.3993543088436127,-0.031333699822425835,1.1581000089645386,782.1099243164062,17.0,0.0,1.0,-8.899999618530273,20.0,B06F2146001,210424.0,598393.0
0.19,0.08,0.11,237.0,0.15012699365615845,-0.5727027058601379,-0.12305600196123125,0.9928590059280396,935.8026123046876,0.0,0.0,1.0,-48.0,20.0,B06F2149001,212412.0,595762.0
0.36,0.0,0.36,237.0,0.16606900095939636,0.1306488811969757,-0.14272600412368774,1.1512500047683716,1910.942138671875,17.0,0.0,1.0,27.60000038146973,20.0,B06F2151001,212783.0,594504.0
-0.31,-0.35,0.04,281.0,0.8704929947853088,-0.5307969450950623,0.6282830238342285,1.589329957962036,353.10223388671875,1.0,0.0,1.0,96.5999984741211,35.0,B06F2115001,217788.0,595522.0
-1.09,-0.41,-0.68,278.0,1.1169300079345703,-0.4447252750396729,0.8783529996871948,1.8212499618530276,327.27191162109375,18.0,0.0,1.0,88.0999984741211,35.0,B06F2116001,217496.0,597618.0
,,,200.0,-0.08498010039329529,-0.8204740285873413,-0.13787299394607544,-0.12340900301933287,63.94028854370117,13.0,0.0,1.0,-37.400001525878906,20.0,B06E2834001,208091.0,599656.0
-0.2,-0.36,0.16,200.0,-0.08498010039329529,-0.8204740285873413,-0.13787299394607544,-0.12340900301933287,63.94028854370117,13.0,0.0,1.0,-37.400001525878906,20.0,B06E2834002,208091.0,599656.0
-0.05,-0.29,0.24,200.0,0.1535000056028366,-0.7998773455619812,0.019534800201654438,0.4393610060214996,38.63077163696289,17.0,0.0,1.0,-58.20000076293945,20.0,B06E2833002,208993.0,599629.0
,,,200.0,0.1535000056028366,-0.7998773455619812,0.019534800201654438,0.4393610060214996,38.63077163696289,17.0,0.0,1.0,-58.20000076293945,20.0,B06E2833001,208993.0,599629.0
0.23,-0.22,0.45,200.0,0.36473700404167175,-0.7510228157043457,0.14948299527168274,0.9757500290870668,203.54644775390625,13.0,0.0,1.0,-19.200000762939453,20.0,B06E2832001,207525.0,596500.0
0.22,-0.58,0.8,200.0,0.05307620018720627,-0.7502682209014893,-0.215378999710083,0.8768969774246216,907.20361328125,16.0,0.0,1.0,-60.95000076293945,20.0,B06E2830001,209411.0,596469.0
,,,208.0,-0.06942950189113617,-0.456970602273941,-0.263700008392334,0.4576539993286133,898.6790771484375,13.0,0.0,1.0,-47.54999923706055,20.0,B06E2829001,209469.0,596163.0
,,,248.0,-0.4780699908733368,-0.380208432674408,-0.5792139768600464,-0.3234899938106537,1564.31494140625,0.0,0.0,1.0,-47.79999923706055,35.0,B06E2813001,208673.0,594293.0
-0.09,0.17,-0.26,248.0,0.4687139987945557,-0.6955603361129761,0.2329059988260269,1.1619399785995483,67.19179534912111,17.0,0.0,1.0,6.199999809265138,35.0,B06F0146001,210032.0,594152.0
,,,237.0,0.4385170042514801,-0.7837532162666321,0.10703899711370468,1.5144300460815432,992.8706665039062,13.0,0.0,1.0,-67.40000152587889,20.0,B06F0145001,212932.0,597080.0
,,,200.0,0.4653080105781555,-0.5326948165893555,0.22009900212287906,1.1961499452590942,987.6947021484376,17.0,0.0,1.0,-9.600000381469727,20.0,B06F0143001,211390.0,599411.0
0.07,-0.53,0.6,21.0,0.23610199987888336,-0.4955580532550812,0.03084079921245575,0.8071479797363281,585.3920288085938,13.0,0.0,1.0,-36.599998474121094,25.0,B06G0322001,203546.0,582787.0
-0.27,-0.2,-0.07,294.0,0.34794801473617554,-0.3364676237106323,0.07632710039615631,1.1844300031661987,2824.476806640625,1.0,0.0,1.0,36.400001525878906,30.0,B06G0146001,209275.0,586625.0
-0.1,-0.5,0.4,21.0,0.23610199987888336,-0.4627677500247955,0.03084079921245575,0.8071479797363281,1228.0316162109375,13.0,0.0,1.0,-32.400001525878906,25.0,B06G0320001,203284.0,582851.0
,,,237.0,0.1817139983177185,-0.7419304847717285,-0.14028400182724,1.2197099924087524,544.8348388671875,12.0,0.0,1.0,-38.099998474121094,100.0,B06E2812001,208497.0,594347.0
,,,200.0,0.20142099261283875,-0.8000458478927612,-0.008355080150067806,0.7905259728431702,227.62332153320312,17.0,0.0,1.0,-35.29999923706055,20.0,B06E0226001,209780.0,599443.0
0.12,-0.26,0.38,36.0,0.2924579977989197,-0.43263205885887146,0.1185469999909401,0.7380999922752379,5.014359474182129,13.0,27.81649971008301,1.0,-27.399999618530273,20.0,B06D0518001,195090.0,585640.0
0.38,0.02,0.36,5.0,0.2812049984931946,-0.9363218545913696,0.10746700316667557,0.7261549830436707,0.9990000128746032,13.0,49.4723014831543,1.0,-87.30000305175781,30.0,B07C0267001,227155.0,578016.0
-0.4,-0.32,-0.08,285.0,0.5671690106391907,-0.6923111081123352,0.3732720017433167,1.0927599668502808,1077.4674072265623,1.0,0.0,1.0,5.300000190734863,35.0,B07C0129001,228370.0,584804.0
0.08,0.01,0.07,55.0,0.13299700617790222,-0.6548362970352173,-0.08290469646453857,0.7466040253639221,1938.6614990234373,1.0,0.0,1.0,-30.79999923706055,20.0,B07C1717001,229078.0,579584.0
0.23,0.06,0.17,7.0,0.21874399483203888,-1.084316968917847,0.03282830119132996,0.7124069929122925,1.0037332773208618,17.0,51.735801696777344,1.0,-96.8000030517578,30.0,B07C1709001,225694.0,576425.0
-0.17,-0.31,0.14,299.0,0.7160639762878418,-0.6914685368537903,0.4396030008792877,1.57191002368927,3130.246826171875,5.0,0.0,1.0,21.200000762939453,45.0,B07B1199001,231540.0,597379.0
0.1,-0.56,0.66,253.0,1.0859500169754028,0.0015420349081978204,0.7759169936180115,2.0760600566864014,2491.26513671875,18.0,0.0,1.0,100.3000030517578,30.0,B07B1208001,230267.0,594136.0
0.38,-0.4,0.78,294.0,0.2330729961395264,-1.146850347518921,-0.008570940233767033,0.94964998960495,1370.4310302734375,1.0,0.0,1.0,-45.54999923706055,30.0,B07C0101001,220456.0,585825.0
-0.03,0.03,-0.06,25.0,0.26558101177215576,-0.6242403984069824,0.08921609818935394,0.7210389971733093,1429.508056640625,17.0,0.0,1.0,-51.79999923706055,25.0,B07C1716001,229439.0,579428.0
0.12,-0.08,0.2,20.0,0.31165799498558044,-0.777542233467102,0.13698400557041168,0.7603520154953003,914.4241333007812,1.0,0.0,1.0,-62.599998474121094,25.0,B07C1718001,229815.0,579169.0
-3.07,-2.8,-0.27,79.0,1.963000059127808,1.2789250612258911,1.686859965324402,2.8175699710845947,2093.82666015625,18.0,0.0,1.0,271.0,30.0,B07C1888001,222247.0,586533.0
,,,5.0,0.2061000019311905,-0.7108597159385681,0.0922318994998932,0.41157400608062733,10.763985633850098,13.0,120.97350311279295,1.0,-47.599998474121094,30.0,B07C1915002,229608.0,576246.0
-0.06,-0.22,0.16,5.0,0.2061000019311905,-0.7108597159385681,0.0922318994998932,0.41157400608062733,10.763985633850098,13.0,120.97350311279295,1.0,-47.599998474121094,30.0,B07C1915001,229608.0,576246.0
0.01,-0.58,0.59,38.0,0.17709699273109436,-0.9065712690353394,-0.02075329981744289,0.7184979915618896,87.77847290039062,17.0,0.0,1.0,-76.0,20.0,B07C1736001,228265.0,577993.0
-0.8,-0.7,-0.1,134.0,1.0240299701690674,0.4815685749053955,0.705947995185852,2.0463800430297847,152.8411102294922,18.0,7.91919994354248,7.919246196746826,182.3999938964844,40.0,B07C1725001,229244.0,575452.0
0.12,0.09,0.03,285.0,0.887008011341095,-0.2822847068309784,0.5789849758148193,1.8690999746322632,4129.3994140625,17.0,0.0,1.0,99.5999984741211,35.0,B07A0982001,229542.0,590965.0
-0.82,-0.75,-0.07,285.0,0.887008011341095,-0.2822847068309784,0.5789849758148193,1.8690999746322632,4129.3994140625,17.0,0.0,1.0,99.5999984741211,35.0,B07A0981001,229527.0,590828.0
-0.04,-0.14,0.1,36.0,0.7631239891052246,-1.5509730577468872,0.6297169923782349,1.0467499494552612,2210.248291015625,1.0,0.0,1.0,-85.0999984741211,20.0,B06H0173001,217673.0,579767.0
0.01,-0.01,0.02,295.0,0.35198599100112915,-0.7420325279235841,0.12015099823474885,1.0293200016021729,2136.783447265625,1.0,0.0,1.0,8.199999809265138,30.0,B06H0130001,210225.0,585231.0
0.23,0.17,0.06,234.0,0.4548319876194,-0.7790306210517883,0.2903810143470764,0.8626350164413452,3266.4072265625,17.0,0.0,1.0,-42.29999923706055,25.0,B06H0185001,218517.0,580299.0
-0.4,-0.52,0.12,285.0,0.43888500332832336,-0.38418278098106384,0.11157000064849854,1.4981499910354614,3307.0166015625,17.0,0.0,1.0,88.30000305175781,35.0,B07B1154001,230191.0,589493.0
0.0,0.14,-0.14,228.0,0.7833470106124878,-1.573563814163208,0.5501779913902283,1.4660199880599976,1063.788330078125,1.0,0.0,1.0,-57.70000076293945,30.0,B07B1165001,235412.0,592544.0
0.19,-0.17,0.36,291.0,0.6512050032615662,-0.2853859663009644,0.390192985534668,1.4452500343322754,3030.6484375,1.0,0.0,1.0,49.0,30.0,B07B1155001,230259.0,589465.0
-0.31,-0.42,0.11,302.0,0.581387996673584,-0.6112584471702576,0.35398200154304504,1.2410199642181396,2106.272705078125,18.0,0.0,1.0,33.799999237060554,25.0,B07B1183001,234986.0,594839.0
-0.15,-0.04,-0.11,228.0,0.7044919729232788,-1.3834528923034668,0.5179269909858704,1.2007499933242798,1561.1702880859375,18.0,0.0,1.0,-59.599998474121094,30.0,B07B1179001,235171.0,588095.0
,,,253.0,1.2082200050354004,-0.5434554219245911,0.9616619944572448,1.9444600343704224,312.93634033203125,18.0,0.0,1.0,61.099998474121094,30.0,B07A1013001,220758.0,597218.0
-0.54,-0.07,-0.47,281.0,0.8549270033836365,-0.3548787534236908,0.4665319919586182,2.158499956130981,2778.40576171875,6.0,0.0,1.0,85.0999984741211,35.0,B07A1025001,226958.0,592965.0
,,,281.0,1.0140000581741333,-0.7854565382003784,0.7763080000877379,1.714750051498413,354.6174011230469,18.0,0.0,1.0,35.0,35.0,B07A1026001,229698.0,598057.0
-1.09,-0.85,-0.24,237.0,0.4953170120716095,-0.08106721937656403,0.14900699257850647,1.6305600404739382,118.4507293701172,17.0,0.0,1.0,71.9000015258789,20.0,B02G1046002,205829.0,601095.0
,,,200.0,1.287909984588623,-0.9515731930732728,1.1458499431610107,1.606160044670105,79.65363311767578,17.0,0.0,1.0,44.20000076293945,20.0,B02G0447001,209950.0,602550.0
0.7,-0.63,1.33,237.0,0.4953170120716095,-0.08106721937656403,0.14900699257850647,1.6305600404739382,118.4507293701172,17.0,0.0,1.0,71.9000015258789,20.0,B02G1844001,205943.0,601067.0
-0.36,-0.85,0.49,202.0,0.4976580142974854,-0.6176380515098572,0.2874250113964081,1.0885900259017944,181.0360870361328,17.0,0.0,1.0,19.799999237060547,20.0,B02G1847002,208521.0,601689.0
,,,237.0,0.4953170120716095,-0.8476853370666504,0.14900699257850647,1.6305600404739382,1501.0489501953125,16.0,0.0,1.0,-77.55000305175781,20.0,B02G1845002,206009.0,601063.0
0.6,-0.37,0.97,237.0,0.4953170120716095,-0.08106721937656403,0.14900699257850647,1.6305600404739382,118.4507293701172,17.0,0.0,1.0,71.9000015258789,20.0,B02G1844002,205943.0,601067.0
,,,237.0,0.4066799879074097,-0.2239134907722473,0.1313289999961853,1.258080005645752,1281.4644775390625,17.0,0.0,1.0,-34.200000762939446,20.0,B02G0367001,206066.0,601867.0
,,,237.0,0.4066799879074097,-0.2239134907722473,0.1313289999961853,1.258080005645752,1281.4644775390625,17.0,0.0,1.0,-34.200000762939446,20.0,B02G0367002,206066.0,601867.0
-0.17,-0.58,0.41,248.0,0.4769969880580902,-0.3559215068817139,0.1832749992609024,1.4018900394439695,235.630126953125,17.0,0.0,1.0,45.20000076293945,35.0,B02G0368001,205660.0,602190.0
-0.04,-0.34,0.3,248.0,0.4769969880580902,-0.3559215068817139,0.1832749992609024,1.4018900394439695,235.630126953125,17.0,0.0,1.0,45.20000076293945,35.0,B02G0368002,205660.0,602190.0
-1.45,-0.77,-0.68,248.0,1.4745299816131592,-0.32579803466796875,1.2156599760055542,2.2599799633026123,230.46470642089844,13.0,0.0,1.0,153.60000610351562,35.0,B02G0369001,205190.0,601585.0
-0.55,-0.8,0.25,248.0,1.4745299816131592,-0.32579803466796875,1.2156599760055542,2.2599799633026123,230.46470642089844,13.0,0.0,1.0,153.60000610351562,35.0,B02G0369002,205190.0,601585.0
0.16,-0.3,0.46,253.0,0.8024169802665709,0.17290659248828888,0.4701499938964844,1.881489992141724,148.2377166748047,18.0,0.0,1.0,132.39999389648438,30.0,B03G0521001,240843.0,603547.0
-0.4,-0.59,0.19,279.0,1.2009600400924685,-0.028332272544503205,0.9572039842605592,1.9259799718856807,113.53456115722656,11.0,0.0,1.0,125.3000030517578,100.0,B03G0092001,241288.0,603874.0
0.33,-0.22,0.55,247.0,1.157719969749451,-0.6985424160957336,0.9126009941101074,1.888200044631958,1233.1236572265625,4.0,0.0,1.0,58.20000076293945,65.0,B03G0048001,246924.0,601238.0
,,,248.0,1.0513700246810913,0.3336888253688812,0.7328770160675049,2.075350046157837,1053.4814453125,18.0,0.0,1.0,152.0,35.0,B03G0529001,248616.0,604190.0
-0.04,-0.57,0.53,253.0,0.9668059945106506,-0.3462444543838501,0.6749809980392456,1.8841099739074707,1446.2633056640625,4.0,0.0,1.0,87.5,80.0,B03G0528001,248772.0,604507.0
,,,199.0,1.287909984588623,-0.6454584002494812,1.1458499431610107,1.606160044670105,87.21131896972656,18.0,0.0,1.0,79.5,20.0,B02H0106001,210140.0,602500.0
-0.17,-0.16,-0.01,200.0,0.5049129724502563,-0.5644770860671997,0.25069698691368103,1.271780014038086,496.597900390625,17.0,0.0,1.0,-39.900001525878906,20.0,B02H0095001,210970.0,600276.0
0.34,0.12,0.22,279.0,0.8230800032615662,-0.16247332096099856,0.5026119947433472,1.854949951171875,243.9350433349609,1.0,0.0,1.0,112.5,35.0,B03C0417001,222851.0,601502.0
0.68,-0.27,0.95,253.0,1.1993499994277954,-0.17912150919437408,0.9475380182266236,1.9565800428390503,222.94561767578125,18.0,0.0,1.0,131.89999389648438,35.0,B03C0419001,221767.0,600348.0
-0.08,-0.01,-0.07,301.0,0.3077229857444763,-0.744981050491333,0.06835020333528519,1.015220046043396,3486.157470703125,1.0,0.0,1.0,9.5,30.0,B06B0136001,190425.0,594525.0
,,,239.0,0.18519100546836853,-1.100372076034546,-0.0026028200518339872,0.6863679885864258,1371.242431640625,16.0,0.0,1.0,-27.10000038146973,20.0,B06A0155001,183100.0,587760.0
0.25,-0.43,0.68,301.0,0.3095079958438873,-0.7522491216659546,0.09124299883842467,0.9325680136680604,1295.4482421875,17.0,0.0,1.0,-2.799999952316284,30.0,B06A0153001,188480.0,595720.0
-0.08,-0.41,0.33,234.0,0.25918298959732056,-1.1207116842269895,0.04773719981312752,0.8549680113792419,3064.54931640625,1.0,0.0,1.0,-93.6999969482422,25.0,B06C0328001,185340.0,586320.0
-0.04,-0.52,0.48,53.0,0.17299699783325195,-2.154415845870972,-0.00286257010884583,0.6264370083808899,4476.17822265625,17.0,0.0,1.0,-196.6000061035156,25.0,B06C0326001,185196.0,575512.0
0.2,-0.02,0.22,262.0,0.3658959865570069,-0.2817245125770569,0.06931769847869873,1.302209973335266,516.7844848632811,17.0,0.0,1.0,-10.399999618530273,40.0,B05H0243002,170100.0,586580.0
-0.39,-0.3,-0.09,252.0,0.7672629952430725,-0.4706699848175049,0.4819880127906799,1.6583600044250488,127.13573455810548,3.0,0.0,1.0,80.69999694824219,35.0,B05E0064001,169500.0,588475.0
-0.46,-0.67,0.21,281.0,1.0865099430084229,-0.7642238736152649,0.9093319773674012,1.545240044593811,177.95579528808594,1.0,0.0,1.0,45.9000015258789,35.0,B05D0139002,158163.0,579200.0
,,,252.0,0.5917450189590454,-0.4981511533260346,0.2525109946727753,1.69868004322052,250.39414978027344,6.0,0.0,1.0,68.30000305175781,35.0,B05F0073001,179062.0,589069.0
0.22,-0.28,0.5,299.0,0.6500020027160645,-0.8264161944389343,0.4248400032520294,1.3006500005722046,284.1731872558594,3.0,0.0,1.0,7.699999809265138,30.0,B05G0136002,160491.0,578203.0
0.51,0.19,0.32,261.0,0.7785689830780029,-0.2832880318164825,0.5354520082473755,1.501039981842041,188.18931579589844,5.0,0.0,1.0,68.30000305175781,80.0,B05F0077001,174861.0,591662.0
-0.37,-0.24,-0.13,40.0,0.5549139976501465,4.618227005004883,0.3757700026035309,1.0214899778366089,10.143675804138184,1.0,70.02010345458984,1.0,515.5,20.0,B11F0019001,219980.0,562950.0
-0.16,-0.66,0.5,5.0,0.4256289899349213,3.923518419265747,0.2298340052366257,0.9588099718093872,9.990819931030273,17.0,1.3884999752044678,1.0,443.2999877929688,30.0,B11H0351001,216980.0,560386.0
-0.11,-0.48,0.37,36.0,0.3276619911193848,-1.1493053436279297,0.13590799272060394,0.8446750044822693,3.09924578666687,13.0,5.195099830627441,1.0,-89.69999694824219,20.0,B11B0303001,193625.0,569464.0
